0,-0.02
0.002,-0.023
0.004,-0.028
0.006,-0.035
0.008,-0.044
0.01,-0.052
0.012,-0.057
0.014,-0.058
0.016,-0.053
0.018,-0.043
0.02,-0.026
0.022,-0.005
0.024,0.019
0.026,0.043
0.028,0.064
0.03,0.08
0.032,0.09
0.034,0.097
0.036,0.102
0.038,0.111
0.04,0.129
0.042,0.157
0.044,0.196
0.046,0.238
0.048,0.275
0.05,0.298
0.052,0.3
0.054,0.28
0.056,0.242
0.058,0.19
0.06,0.132
0.062,0.073
0.064,0.018
0.066,-0.029
0.068,-0.066
0.07,-0.09
0.072,-0.1
0.074,-0.096
0.076,-0.082
0.078,-0.063
0.08,-0.045
0.082,-0.032
0.084,-0.026
0.086,-0.024
0.088,-0.025
0.09,-0.027
0.092,-0.028
0.094,-0.028
0.096,-0.027
0.098,-0.025
0.1,-0.024
0.102,-0.023
0.104,-0.022
0.106,-0.02
0.108,-0.017
0.11,-0.014
0.112,-0.01
0.114,-0.007
0.116,-0.007
0.118,-0.009
0.12,-0.013
0.122,-0.02
0.124,-0.026
0.126,-0.031
0.128,-0.033
0.13,-0.032
0.132,-0.027
0.134,-0.019
0.136,-0.01
0.138,-0.002
0.14,0.003
0.142,0.005
0.144,0.005
0.146,0.003
0.148,0.001
0.15,0.001
0.152,0.002
0.154,0.004
0.156,0.007
0.158,0.01
0.16,0.014
0.162,0.017
0.164,0.019
0.166,0.019
0.168,0.016
0.17,0.012
0.172,0.007
0.174,0.003
0.176,0
0.178,-0.002
0.18,-0.002
0.182,-0.001
0.184,0
0.186,0.002
0.188,0.005
0.19,0.009
0.192,0.015
0.194,0.021
0.196,0.027
0.198,0.032
0.2,0.036
0.202,0.039
0.204,0.041
0.206,0.043
0.208,0.043
0.21,0.041
0.212,0.039
0.214,0.036
0.216,0.034
0.218,0.033
0.22,0.034
0.222,0.038
0.224,0.043
0.226,0.05
0.228,0.056
0.23,0.062
0.232,0.067
0.234,0.072
0.236,0.075
0.238,0.079
0.24,0.084
0.242,0.089
0.244,0.093
0.246,0.098
0.248,0.102
0.25,0.106
0.252,0.11
0.254,0.115
0.256,0.122
0.258,0.13
0.26,0.141
0.262,0.153
0.264,0.163
0.266,0.172
0.268,0.178
0.27,0.181
0.272,0.181
0.274,0.18
0.276,0.18
0.278,0.182
0.28,0.187
0.282,0.194
0.284,0.202
0.286,0.208
0.288,0.211
0.29,0.211
0.292,0.209
0.294,0.205
0.296,0.2
0.298,0.196
0.3,0.191
0.302,0.186
0.304,0.18
0.306,0.174
0.308,0.167
0.31,0.162
0.312,0.158
0.314,0.153
0.316,0.147
0.318,0.138
0.32,0.126
0.322,0.112
0.324,0.096
0.326,0.081
0.328,0.068
0.33,0.056
0.332,0.046
0.334,0.038
0.336,0.029
0.338,0.021
0.34,0.014
0.342,0.007
0.344,0.001
0.346,-0.004
0.348,-0.008
0.35,-0.011
0.352,-0.016
0.354,-0.02
0.356,-0.026
0.358,-0.031
0.36,-0.035
0.362,-0.037
0.364,-0.039
0.366,-0.04
0.368,-0.041
0.37,-0.044
0.372,-0.047
0.374,-0.049
0.376,-0.052
0.378,-0.054
0.38,-0.056
0.382,-0.057
0.384,-0.059
0.386,-0.059
0.388,-0.057
0.39,-0.054
0.392,-0.051
0.394,-0.048
0.396,-0.046
0.398,-0.046
0.4,-0.048
0.402,-0.05
0.404,-0.051
0.406,-0.05
0.408,-0.047
0.41,-0.041
0.412,-0.035
0.414,-0.03
0.416,-0.027
0.418,-0.026
0.42,-0.029
0.422,-0.034
0.424,-0.04
0.426,-0.045
0.428,-0.048
0.43,-0.048
0.432,-0.045
0.434,-0.041
0.436,-0.037
0.438,-0.034
0.44,-0.032
0.442,-0.031
0.444,-0.032
0.446,-0.034
0.448,-0.035
0.45,-0.036
0.452,-0.037
0.454,-0.038
0.456,-0.038
0.458,-0.037
0.46,-0.035
0.462,-0.031
0.464,-0.027
0.466,-0.023
0.468,-0.02
0.47,-0.021
0.472,-0.024
0.474,-0.028
0.476,-0.033
0.478,-0.035
0.48,-0.034
0.482,-0.03
0.484,-0.024
0.486,-0.019
0.488,-0.016
0.49,-0.016
0.492,-0.019
0.494,-0.024
0.496,-0.03
0.498,-0.036
0.5,-0.041
0.502,-0.045
0.504,-0.049
0.506,-0.051
0.508,-0.052
0.51,-0.051
0.512,-0.048
0.514,-0.045
0.516,-0.042
0.518,-0.039
0.52,-0.038
0.522,-0.038
0.524,-0.04
0.526,-0.043
0.528,-0.046
0.53,-0.05
0.532,-0.053
0.534,-0.054
0.536,-0.053
0.538,-0.049
0.54,-0.044
0.542,-0.04
0.544,-0.036
0.546,-0.035
0.548,-0.037
0.55,-0.039
0.552,-0.041
0.554,-0.042
0.556,-0.041
0.558,-0.039
0.56,-0.039
0.562,-0.04
0.564,-0.043
0.566,-0.049
0.568,-0.054
0.57,-0.058
0.572,-0.061
0.574,-0.061
0.576,-0.06
0.578,-0.058
0.58,-0.055
0.582,-0.052
0.584,-0.048
0.586,-0.044
0.588,-0.041
0.59,-0.04
0.592,-0.042
0.594,-0.045
0.596,-0.051
0.598,-0.057
0.6,-0.062
0.602,-0.066
0.604,-0.067
0.606,-0.065
0.608,-0.06
0.61,-0.054
0.612,-0.048
0.614,-0.042
0.616,-0.038
0.618,-0.036
0.62,-0.035
0.622,-0.035
0.624,-0.034
0.626,-0.032
0.628,-0.029
0.63,-0.023
0.632,-0.017
0.634,-0.011
0.636,-0.005
0.638,-0.001
0.64,0.002
0.642,0.003
0.644,0.002
0.646,-0.001
0.648,-0.004
0.65,-0.007
0.652,-0.007
0.654,-0.004
0.656,0.003
0.658,0.013
0.66,0.025
0.662,0.039
0.664,0.05
0.666,0.058
0.668,0.06
0.67,0.056
0.672,0.046
0.674,0.031
0.676,0.013
0.678,-0.005
0.68,-0.021
0.682,-0.034
0.684,-0.043
0.686,-0.051
0.688,-0.055
0.69,-0.058
0.692,-0.059
0.694,-0.058
0.696,-0.055
0.698,-0.051
0.7,-0.047
0.702,-0.046
0.704,-0.047
0.706,-0.05
0.708,-0.055
0.71,-0.061
0.712,-0.065
0.714,-0.066
0.716,-0.065
0.718,-0.062
0.72,-0.057
0.722,-0.052
0.724,-0.049
0.726,-0.049
0.728,-0.053
0.73,-0.059
0.732,-0.066
0.734,-0.073
0.736,-0.076
0.738,-0.075
0.74,-0.071
0.742,-0.062
0.744,-0.05
0.746,-0.033
0.748,-0.013
0.75,0.01
0.752,0.034
0.754,0.056
0.756,0.072
0.758,0.082
0.76,0.088
0.762,0.095
0.764,0.107
0.766,0.13
0.768,0.164
0.77,0.206
0.772,0.248
0.774,0.28
0.776,0.294
0.778,0.286
0.78,0.257
0.782,0.211
0.784,0.154
0.786,0.092
0.788,0.03
0.79,-0.027
0.792,-0.075
0.794,-0.109
0.796,-0.127
0.798,-0.128
0.8,-0.115
0.802,-0.094
0.804,-0.07
0.806,-0.05
0.808,-0.037
0.81,-0.031
0.812,-0.031
0.814,-0.034
0.816,-0.04
0.818,-0.045
0.82,-0.049
0.822,-0.052
0.824,-0.052
0.826,-0.051
0.828,-0.049
0.83,-0.047
0.832,-0.046
0.834,-0.047
0.836,-0.048
0.838,-0.049
0.84,-0.049
0.842,-0.048
0.844,-0.045
0.846,-0.042
0.848,-0.041
0.85,-0.041
0.852,-0.043
0.854,-0.046
0.856,-0.049
0.858,-0.05
0.86,-0.049
0.862,-0.046
0.864,-0.041
0.866,-0.036
0.868,-0.032
0.87,-0.03
0.872,-0.03
0.874,-0.03
0.876,-0.031
0.878,-0.031
0.88,-0.029
0.882,-0.027
0.884,-0.025
0.886,-0.024
0.888,-0.023
0.89,-0.023
0.892,-0.023
0.894,-0.022
0.896,-0.022
0.898,-0.021
0.9,-0.019
0.902,-0.017
0.904,-0.015
0.906,-0.013
0.908,-0.01
0.91,-0.006
0.912,-0.001
0.914,0.004
0.916,0.008
0.918,0.009
0.92,0.009
0.922,0.006
0.924,0.002
0.926,-0.001
0.928,-0.003
0.93,-0.001
0.932,0.003
0.934,0.009
0.936,0.014
0.938,0.019
0.94,0.021
0.942,0.022
0.944,0.023
0.946,0.025
0.948,0.028
0.95,0.032
0.952,0.037
0.954,0.041
0.956,0.045
0.958,0.047
0.96,0.049
0.962,0.05
0.964,0.053
0.966,0.057
0.968,0.062
0.97,0.069
0.972,0.076
0.974,0.083
0.976,0.092
0.978,0.101
0.98,0.111
0.982,0.121
0.984,0.129
0.986,0.135
0.988,0.138
0.99,0.139
0.992,0.138
0.994,0.138